text,true_label,predicted_label,confidence
"Important: Software Update Notification Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9831501210668433
"Weekly Newsletter - Latest Updates Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9642725286039466
"Regarding Your Recent Inquiry Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9965504574253986
"Weekly Newsletter - Latest Updates Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.994587392890131
"Your Order #6789 Confirmed Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9829497108948533
"Meeting Reminder: Project Alpha Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9834982500811996
"Catching Up - How are you? Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9966868879646467
"Catching Up - How are you? Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9932012611769513
"Invoice for Services Rendered Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9629113546017878
"Photos from the Weekend Trip Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9876700650816114
"Photos from the Weekend Trip Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9876700650816114
Your Package Is Delayed - Action Required Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link],Prioritize,Prioritize,0.8973470542571358
"Meeting Reminder: Project Alpha This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9962066634558678
"Catching Up - How are you? Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9913819899322659
"Regarding Your Recent Inquiry This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9930274170860345
"Regarding Your Recent Inquiry This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9930274170860345
"Feedback Request: Your Recent Purchase This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9798176065131055
"Meeting Reminder: Project Alpha Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9965818177840183
"Weekly Newsletter - Latest Updates Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9642725286039466
"Regarding Your Recent Inquiry Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9965504574253986
"Important: Software Update Notification This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9954946226412187
"Regarding Your Recent Inquiry Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9938779840213293
"Invoice for Services Rendered This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9748885274831781
"Weekly Newsletter - Latest Updates Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9642725286039466
"Weekly Newsletter - Latest Updates Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9769668908626962
Congratulations! You've Won a Free iPhone! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8367411269811926
"Exclusive Investment Opportunity - High Returns! We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",Prioritize,Prioritize,0.9641059118215376
"Catching Up - How are you? Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9913819899322659
"Catching Up - How are you? Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9832052013812137
"Important: Software Update Notification Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9651857468004941
"Team Stand-up at 10 AM Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9867797827221046
"Photos from the Weekend Trip Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9905470235741045
"Catching Up - How are you? Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9932012611769513
"URGENT: Your Account Has Been Compromised! You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",Prioritize,Prioritize,0.7807742891897321
"Regarding Your Recent Inquiry Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9979731497598855
"Catching Up - How are you? Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9801346320027581
"Photos from the Weekend Trip Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9921866660127606
"Invoice for Services Rendered Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9818689080179577
"Photos from the Weekend Trip Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9796976427896666
"Catching Up - How are you? Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9913819899322659
"Your Order #6789 Confirmed Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9829497108948533
"Catching Up - How are you? Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9914382738274199
"Feedback Request: Your Recent Purchase Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9884953065734997
Your one-time verification code is 496162. It expires in 10 minutes.,Prioritize,Prioritize,0.9726577926728371
"Invoice for Services Rendered Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9888894487682757
Congratulations! You've Won a Free iPhone! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8367411269811926
"Invoice for Services Rendered Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9698326027793696
Congratulations! You've Won a Free iPhone! Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link],Prioritize,Prioritize,0.8324967505672072
"Regarding Your Recent Inquiry Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9968992676230208
"Feedback Request: Your Recent Purchase Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9995427453546141
"Catching Up - How are you? Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9801346320027581
"Your Order #6789 Confirmed Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9814272852940077
"Your Order #6789 Confirmed Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9921928680517123
"Photos from the Weekend Trip This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9619930871260355
"Meeting Reminder: Project Alpha Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9602080611041512
"Unclaimed Funds Await You Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",Slow,Slow,0.7484352528637571
"Act Now: Limited Time Offer - 90% Off All Products! Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",Slow,Slow,0.5997094002821969
"Meeting Reminder: Project Alpha Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9834982500811996
"Regarding Your Recent Inquiry Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9974083101510921
"Weekly Newsletter - Latest Updates Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9769668908626962
Exclusive Investment Opportunity - High Returns! Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link],Prioritize,Prioritize,0.8477725427321501
Your account has been temporarily locked due to multiple failed login attempts. Verify your identity to unlock it.,Prioritize,Prioritize,0.9309324071563652
"Important: Software Update Notification Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9967829588490809
"Team Stand-up at 10 AM This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9926584886077793
Your one-time verification code is 494226. It expires in 10 minutes.,Prioritize,Prioritize,0.9752892405073653
Exclusive Investment Opportunity - High Returns! Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link],Prioritize,Prioritize,0.9360263916552752
"Feedback Request: Your Recent Purchase This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9798176065131055
"Catching Up - How are you? Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9914382738274199
"Weekly Newsletter - Latest Updates Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9642725286039466
"Feedback Request: Your Recent Purchase Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9846273009884753
"Catching Up - How are you? Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9801346320027581
"Important: Software Update Notification This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9954946226412187
"Verify Your Bank Details Immediately You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",Slow,Prioritize,0.671400900776163
"Feedback Request: Your Recent Purchase Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9871039042957174
"Your Order #6789 Confirmed This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9800335477143448
"Catching Up - How are you? Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9966868879646467
"Meeting Reminder: Project Alpha This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9962066634558678
"Photos from the Weekend Trip Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9921866660127606
"Important: Software Update Notification This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9954946226412187
"Regarding Your Recent Inquiry Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9974083101510921
"Feedback Request: Your Recent Purchase Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9871039042957174
"Catching Up - How are you? Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9913819899322659
"Team Stand-up at 10 AM Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9769929665672223
Unclaimed Funds Await You Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link],Prioritize,Prioritize,0.9254375514988613
"Important: Software Update Notification Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9932313294426096
"Meeting Reminder: Project Alpha Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9768695720964227
"Meeting Reminder: Project Alpha Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9974296554530698
"Team Stand-up at 10 AM Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9410646481990149
"Your Order #6789 Confirmed Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9961338903149377
"Photos from the Weekend Trip This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9619930871260355
"Team Stand-up at 10 AM Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9965382859054339
"Weekly Newsletter - Latest Updates Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9642725286039466
Congratulations! You've Won a Free iPhone! Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link],Prioritize,Prioritize,0.824223732458294
"Team Stand-up at 10 AM This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9926584977108813
"Catching Up - How are you? Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9846740950398334
"Weekly Newsletter - Latest Updates Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9769668908626962
"Regarding Your Recent Inquiry Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9968992676230208
"Weekly Newsletter - Latest Updates Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9968355440135617
"Team Stand-up at 10 AM Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.971120998850219
"Important: Software Update Notification Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9768322222830285
"Photos from the Weekend Trip Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9736821557286496
Your Package Is Delayed - Action Required Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link],Prioritize,Prioritize,0.8123176824293008
"Important: Software Update Notification Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9775114743504938
"Catching Up - How are you? Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9832052097530511
"Invoice for Services Rendered Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9629113546017878
"Meeting Reminder: Project Alpha We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9929063387174045
Get Rich Quick Scheme - No Experience Needed Urgent security notification! A login from an unrecognized device was detected. Review activity: [link],Slow,Slow,0.7829347888773185
URGENT: Your Account Has Been Compromised! Boost your social media presence! Get thousands of new followers instantly. Visit: [link],Prioritize,Prioritize,0.7619703208696517
"Meeting Reminder: Project Alpha This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9962066634558678
"Important: Software Update Notification This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9954946226412187
"Regarding Your Recent Inquiry Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9968992676230208
"Catching Up - How are you? We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9913521943354112
URGENT: Your Account Has Been Compromised! Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link],Prioritize,Prioritize,0.874541291764025
"Invoice for Services Rendered This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9748885274831781
"Meeting Reminder: Project Alpha Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9602080611041512
"Catching Up - How are you? Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9846740950398334
"Your Order #6789 Confirmed Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9927463076414532
"Regarding Your Recent Inquiry Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9968992676230208
"Weekly Newsletter - Latest Updates Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9769668908626962
Verify Your Bank Details Immediately Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link],Default,Default,0.75136047076289
"Invoice for Services Rendered Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9884462630081792
"Important: Software Update Notification We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9875692443404772
"Your Order #6789 Confirmed Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9987400821798472
"Weekly Newsletter - Latest Updates This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9427393337396824
Congratulations! You've Won a Free iPhone! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8367411269811926
"Your Order #6789 Confirmed We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9668308094192258
"Feedback Request: Your Recent Purchase Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9822232725096067
"Unclaimed Funds Await You We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",Prioritize,Prioritize,0.9577850579441394
Your Package Is Delayed - Action Required Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link],Prioritize,Prioritize,0.9502361074730541
"Feedback Request: Your Recent Purchase Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9871039042957174
"Photos from the Weekend Trip Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9830988020031437
"Invoice for Services Rendered Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9818689080179577
"Feedback Request: Your Recent Purchase Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9846273009884753
"Your Order #6789 Confirmed This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9800335477143448
"Team Stand-up at 10 AM Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.971120998850219
"Meeting Reminder: Project Alpha Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9782184332544629
"Catching Up - How are you? Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9801346320027581
"Invoice for Services Rendered Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9884462630081792
"Your Order #6789 Confirmed Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9961338903149377
"Regarding Your Recent Inquiry Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9954823619043953
"Feedback Request: Your Recent Purchase Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9990382308989029
"Your Order #6789 Confirmed This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9800335477143448
"Team Stand-up at 10 AM This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9926584977108813
Your account has been temporarily locked due to multiple failed login attempts. Verify your identity to unlock it.,Prioritize,Prioritize,0.9309324071563652
"Catching Up - How are you? Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9832052013812137
"Photos from the Weekend Trip Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9921866660127606
"Weekly Newsletter - Latest Updates We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9966580571331839
"Catching Up - How are you? We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9913521943354112
New Followers on Your Social Media! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.9420663112475072
"Catching Up - How are you? Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9846740950398334
"Team Stand-up at 10 AM Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9840548234552439
"Unclaimed Funds Await You You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",Prioritize,Prioritize,0.8131404344780795
"Feedback Request: Your Recent Purchase Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9871039042957174
"Catching Up - How are you? Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9801346320027581
